date,hour_of_day,day_of_week,is_weekend,season,temperature,electricity_demand,gas_demand
3/22/2025,11,5,1,Spring,18.2,673.77,211.35
3/22/2025,12,5,1,Spring,23.3,693.76,197.97
3/22/2025,13,5,1,Spring,21.7,525.31,155.09
3/22/2025,14,5,1,Spring,17.1,550.21,145.97
3/22/2025,15,5,1,Spring,21.6,561.03,172.01
3/22/2025,16,5,1,Spring,11.6,662.1,235.08
3/22/2025,17,5,1,Spring,24.8,435.65,241.33
3/22/2025,18,5,1,Spring,18.2,547.24,132.88
3/22/2025,19,5,1,Spring,11.2,714.29,191.44
3/22/2025,20,5,1,Spring,20.9,471.69,223.09
3/22/2025,21,5,1,Spring,15.5,483.91,196.97
3/22/2025,22,5,1,Spring,23.9,428.07,195.08
3/22/2025,23,5,1,Spring,25,544.12,142.24
3/23/2025,0,6,1,Spring,13.6,659.92,243.86
3/23/2025,1,6,1,Spring,11.7,662.73,240.74
3/23/2025,2,6,1,Spring,13,641.9,124.78
3/23/2025,3,6,1,Spring,23.9,504.61,201.08
3/23/2025,4,6,1,Spring,13.7,558.79,175.52
3/23/2025,5,6,1,Spring,12.6,427.43,200.25
3/23/2025,6,6,1,Spring,22.9,530.35,129.81
3/23/2025,7,6,1,Spring,14,713.62,186.66
3/23/2025,8,6,1,Spring,19.1,594.69,186.59
3/23/2025,9,6,1,Spring,18.2,632.27,247
3/23/2025,10,6,1,Spring,16.8,493,142.55
3/23/2025,11,6,1,Spring,22.1,697.58,199.81
3/23/2025,12,6,1,Spring,14.6,694.67,206.48
3/23/2025,13,6,1,Spring,24,507.64,238.24
3/23/2025,14,6,1,Spring,14.3,546.84,177.44
3/23/2025,15,6,1,Spring,22.1,663.64,124.99
3/23/2025,16,6,1,Spring,18.6,545.34,159.34
3/23/2025,17,6,1,Spring,17.6,587.39,193.45
3/23/2025,18,6,1,Spring,23.9,583.1,207.17
3/23/2025,19,6,1,Spring,23.2,717.44,195.26
3/23/2025,20,6,1,Spring,12.1,437.01,174.57
3/23/2025,21,6,1,Spring,25.5,692.43,232.8
3/23/2025,22,6,1,Spring,18.8,525.05,180.94
3/23/2025,23,6,1,Spring,24.4,608.63,133.7
3/24/2025,0,0,0,Spring,18.6,454.54,174.99
3/24/2025,1,0,0,Spring,18.3,563.04,198.96
3/24/2025,2,0,0,Spring,14.4,359.01,116.07
3/24/2025,3,0,0,Spring,22.4,597.27,120.38
3/24/2025,4,0,0,Spring,18,482.43,218.72
3/24/2025,5,0,0,Spring,13.4,459.5,156.55
3/24/2025,6,0,0,Spring,20.9,357.67,119.54
3/24/2025,7,0,0,Spring,12.4,597.97,161.7
3/24/2025,8,0,0,Spring,20.6,583.28,122.02
3/24/2025,9,0,0,Spring,16,416.83,129.58
3/24/2025,10,0,0,Spring,25.3,554.19,165.45
3/24/2025,11,0,0,Spring,20.9,562.02,118.09
3/24/2025,12,0,0,Spring,10.4,369.61,149.94
3/24/2025,13,0,0,Spring,15.6,539.61,189.7
3/24/2025,14,0,0,Spring,23.7,376.11,153.8
3/24/2025,15,0,0,Spring,15.3,450.56,175.96
3/24/2025,16,0,0,Spring,19.2,398.41,175.61
3/24/2025,17,0,0,Spring,19.6,578.09,136.89
3/24/2025,18,0,0,Spring,10.1,590.74,211.44
3/24/2025,19,0,0,Spring,20.5,540.6,168.86
3/24/2025,20,0,0,Spring,20.8,444.15,192.66
3/24/2025,21,0,0,Spring,11.9,359.03,108.83
3/24/2025,22,0,0,Spring,13.8,383.82,205.84
3/24/2025,23,0,0,Spring,22.3,579.39,141.99
3/25/2025,0,1,0,Spring,10.2,527.61,213.21
3/25/2025,1,1,0,Spring,10.7,557.07,189.18
3/25/2025,2,1,0,Spring,14,443.03,109.61
3/25/2025,3,1,0,Spring,17.9,404.31,178.39
3/25/2025,4,1,0,Spring,14.1,548.65,218.62
3/25/2025,5,1,0,Spring,18.7,523.09,219.18
3/25/2025,6,1,0,Spring,22.4,406.23,171.4
3/25/2025,7,1,0,Spring,21.2,585.27,124.38
3/25/2025,8,1,0,Spring,22.3,568.3,176.2
3/25/2025,9,1,0,Spring,21,516.16,155.48
3/25/2025,10,1,0,Spring,20.6,479.54,204.86
3/25/2025,11,1,0,Spring,22.2,492.68,174.07
3/25/2025,12,1,0,Spring,21.7,440.99,133.84
3/25/2025,13,1,0,Spring,14.1,421.92,223.76
3/25/2025,14,1,0,Spring,25.2,420.85,209.29
3/25/2025,15,1,0,Spring,13.7,475.35,167.97
3/25/2025,16,1,0,Spring,24.6,523.9,130.92
3/25/2025,17,1,0,Spring,18.8,444.56,157.28
3/25/2025,18,1,0,Spring,23.8,484.35,154.71
3/25/2025,19,1,0,Spring,21.9,397.7,124.16
3/25/2025,20,1,0,Spring,14,538.84,193.63
3/25/2025,21,1,0,Spring,12,477.8,182.67
3/25/2025,22,1,0,Spring,22.4,386.06,183.4
3/25/2025,23,1,0,Spring,14.6,358.16,200.94
3/26/2025,0,2,0,Spring,23.6,445.96,131.7
3/26/2025,1,2,0,Spring,13.1,531.63,155.34
3/26/2025,2,2,0,Spring,17.7,471.83,221.87
3/26/2025,3,2,0,Spring,18.8,395.17,163.5
3/26/2025,4,2,0,Spring,19.9,484.29,187.88
3/26/2025,5,2,0,Spring,20.8,419.2,177.6
3/26/2025,6,2,0,Spring,16.3,536.71,210.95
3/26/2025,7,2,0,Spring,15.8,598.99,185.38
3/26/2025,8,2,0,Spring,20.8,470.08,156.92
3/26/2025,9,2,0,Spring,15.1,372.99,109.97
3/26/2025,10,2,0,Spring,21.1,519.15,113.99
3/26/2025,11,2,0,Spring,17.2,482.34,197.07
3/26/2025,12,2,0,Spring,20.2,558.59,163.38
3/26/2025,13,2,0,Spring,21.6,384.48,204.57
3/26/2025,14,2,0,Spring,13.9,439.69,176.32
3/26/2025,15,2,0,Spring,17.2,516.96,187.97
3/26/2025,16,2,0,Spring,24.6,455.48,156.31
3/26/2025,17,2,0,Spring,10.7,416.7,188.44
3/26/2025,18,2,0,Spring,19.6,377.81,172.95
3/26/2025,19,2,0,Spring,21.4,552.07,218.79
3/26/2025,20,2,0,Spring,15,404.97,194.29
3/26/2025,21,2,0,Spring,20.5,429.75,216.87
3/26/2025,22,2,0,Spring,20.1,452.8,141.73
3/26/2025,23,2,0,Spring,14.4,354.26,195.43
3/27/2025,0,3,0,Spring,23.5,538.24,168.24
3/27/2025,1,3,0,Spring,18.4,520.62,144.64
3/27/2025,2,3,0,Spring,24.1,493.32,165.11
3/27/2025,3,3,0,Spring,17.1,383.61,194.69
3/27/2025,4,3,0,Spring,20.4,431.2,161.49
3/27/2025,5,3,0,Spring,19.1,498.65,132.11
3/27/2025,6,3,0,Spring,23.6,397.08,148.2
3/27/2025,7,3,0,Spring,14.6,462.47,149.96
3/27/2025,8,3,0,Spring,18.5,473.97,109.73
3/27/2025,9,3,0,Spring,21.4,447.68,157.36
3/27/2025,10,3,0,Spring,10.8,498.52,117.89
3/27/2025,11,3,0,Spring,11.9,588.13,222.58
3/27/2025,12,3,0,Spring,13.3,390.35,110.38
3/27/2025,13,3,0,Spring,13.4,558.49,197.73
3/27/2025,14,3,0,Spring,12.5,432.18,154.38
3/27/2025,15,3,0,Spring,22.2,432.38,133.31
3/27/2025,16,3,0,Spring,20.4,463.01,219.54
3/27/2025,17,3,0,Spring,14.8,352.12,132.87
3/27/2025,18,3,0,Spring,19,385.97,120.31
3/27/2025,19,3,0,Spring,15.6,557.04,150.27
3/27/2025,20,3,0,Spring,13,545,192.29
3/27/2025,21,3,0,Spring,13,473.72,122.34
3/27/2025,22,3,0,Spring,14.7,551.83,152.49
3/27/2025,23,3,0,Spring,13.9,360.27,202.74
3/28/2025,0,4,0,Spring,20.9,585.44,211.05
3/28/2025,1,4,0,Spring,15.6,395.98,123.39
3/28/2025,2,4,0,Spring,20.5,584.93,195.03
3/28/2025,3,4,0,Spring,13.7,487.18,192.79
3/28/2025,4,4,0,Spring,22,487.09,133.14
3/28/2025,5,4,0,Spring,13.6,441.93,166.23
3/28/2025,6,4,0,Spring,12.1,533.57,188.05
3/28/2025,7,4,0,Spring,19.1,358.53,191.55
3/28/2025,8,4,0,Spring,12.5,540.32,141.27
3/28/2025,9,4,0,Spring,21.7,380.7,215.02
3/28/2025,10,4,0,Spring,13.8,389.29,148.19
3/28/2025,11,4,0,Spring,12.9,354.61,189.21
3/28/2025,12,4,0,Spring,26.5,574.91,180.91
3/28/2025,13,4,0,Spring,17.9,569.5,121.07
3/28/2025,14,4,0,Spring,12.3,580.58,172.95
3/28/2025,15,4,0,Spring,13.5,538.56,214.22
3/28/2025,16,4,0,Spring,24,542.29,210.08
3/28/2025,17,4,0,Spring,18,412.93,168.62
3/28/2025,18,4,0,Spring,14.6,493.21,188.97
3/28/2025,19,4,0,Spring,19.2,429.02,181.02
3/28/2025,20,4,0,Spring,22.1,406.06,213.75
3/28/2025,21,4,0,Spring,12.9,517.56,224.38
3/28/2025,22,4,0,Spring,11.3,513.88,222.65
3/28/2025,23,4,0,Spring,21.6,537.1,160.65
3/29/2025,0,5,1,Spring,16.8,701.35,212.9
3/29/2025,1,5,1,Spring,16.1,540.68,165.97
3/29/2025,2,5,1,Spring,17.1,562.77,215.17
3/29/2025,3,5,1,Spring,21.4,594.54,195.89
3/29/2025,4,5,1,Spring,19,510.3,127.44
3/29/2025,5,5,1,Spring,16,465.63,129.81
3/29/2025,6,5,1,Spring,17.5,567.4,136.82
3/29/2025,7,5,1,Spring,15.8,424.04,146.05
3/29/2025,8,5,1,Spring,23,479.63,226.88
3/29/2025,9,5,1,Spring,17.7,536.34,197.42
3/29/2025,10,5,1,Spring,21.1,647.84,192.67
3/29/2025,11,5,1,Spring,23.6,628.85,138.59
3/29/2025,12,5,1,Spring,25.9,499.48,232.34
3/29/2025,13,5,1,Spring,13.9,442.24,237.71
3/29/2025,14,5,1,Spring,24.7,705.43,221.55
3/29/2025,15,5,1,Spring,12.5,466.43,226.48
3/29/2025,16,5,1,Spring,14,592.6,167.64
3/29/2025,17,5,1,Spring,24.6,550.35,158.64
3/29/2025,18,5,1,Spring,22.5,564.54,150.6
3/29/2025,19,5,1,Spring,21.3,453.43,150.87
3/29/2025,20,5,1,Spring,19.8,660.91,133.38
3/29/2025,21,5,1,Spring,17.2,637.62,212.68
3/29/2025,22,5,1,Spring,24,630.3,136.43
3/29/2025,23,5,1,Spring,20.9,563.63,190.71
3/30/2025,0,6,1,Spring,19.8,627.49,210.12
3/30/2025,1,6,1,Spring,24.9,685.99,189.73
3/30/2025,2,6,1,Spring,16.7,657.09,159.95
3/30/2025,3,6,1,Spring,20.8,708.13,199.7
3/30/2025,4,6,1,Spring,21.6,683.28,184.22
3/30/2025,5,6,1,Spring,16.9,530.49,187.2
3/30/2025,6,6,1,Spring,13,498.04,176.44
3/30/2025,7,6,1,Spring,20.7,446.76,233.24
3/30/2025,8,6,1,Spring,24.9,681.68,160.03
3/30/2025,9,6,1,Spring,18.7,538.14,181.23
3/30/2025,10,6,1,Spring,22.3,422.37,195.03
3/30/2025,11,6,1,Spring,23.1,423.86,177.73
3/30/2025,12,6,1,Spring,18.4,589.56,140.98
3/30/2025,13,6,1,Spring,13.5,466.11,151.86
3/30/2025,14,6,1,Spring,14.6,657.86,169.55
3/30/2025,15,6,1,Spring,17.8,496.78,157.5
3/30/2025,16,6,1,Spring,18.4,499.05,134.14
3/30/2025,17,6,1,Spring,12.2,426.46,247.04
3/30/2025,18,6,1,Spring,11.6,556.51,150.6
3/30/2025,19,6,1,Spring,16.2,718.73,195.26
3/30/2025,20,6,1,Spring,17.7,435.6,186.21
3/30/2025,21,6,1,Spring,16.3,693.38,141.44
3/30/2025,22,6,1,Spring,12.7,458.92,219.41
3/30/2025,23,6,1,Spring,11.4,506.39,203.93
3/31/2025,0,0,0,Spring,15.5,508.95,175.8
3/31/2025,1,0,0,Spring,20.4,374.75,151.64
3/31/2025,2,0,0,Spring,17.2,463.29,171.9
3/31/2025,3,0,0,Spring,15,569.83,163.85
3/31/2025,4,0,0,Spring,16.5,464.64,212.45
3/31/2025,5,0,0,Spring,16.7,561.13,121.31
3/31/2025,6,0,0,Spring,17.4,520.78,182.81
3/31/2025,7,0,0,Spring,19.4,599.37,162.53
3/31/2025,8,0,0,Spring,20.9,508.86,205.02
3/31/2025,9,0,0,Spring,26.1,446.5,202.04
3/31/2025,10,0,0,Spring,18.7,488.63,154.58
3/31/2025,11,0,0,Spring,19.8,383.49,211.36
3/31/2025,12,0,0,Spring,22.8,577.19,172.65
3/31/2025,13,0,0,Spring,21.7,480.26,195.51
3/31/2025,14,0,0,Spring,21.5,492.48,177.95
3/31/2025,15,0,0,Spring,20,393.92,205.29
3/31/2025,16,0,0,Spring,19.1,496.62,142.29
3/31/2025,17,0,0,Spring,15.5,546.31,172.07
3/31/2025,18,0,0,Spring,19.9,376.22,138.75
3/31/2025,19,0,0,Spring,22.5,524.45,196.89
3/31/2025,20,0,0,Spring,16.4,500.34,129.26
3/31/2025,21,0,0,Spring,24.2,481.42,167.82
3/31/2025,22,0,0,Spring,11.7,433.86,163.28
3/31/2025,23,0,0,Spring,19.3,365.1,196.64
4/1/2025,0,1,0,Spring,18,500.73,187.22
4/1/2025,1,1,0,Spring,17.4,494.21,131.46
4/1/2025,2,1,0,Spring,17.4,430.34,220.45
4/1/2025,3,1,0,Spring,11.8,354.47,166.74
4/1/2025,4,1,0,Spring,14.1,565.69,220.39
4/1/2025,5,1,0,Spring,22.8,471.31,190.78
4/1/2025,6,1,0,Spring,19.8,443.44,196.3
4/1/2025,7,1,0,Spring,23.2,460.79,211.61
4/1/2025,8,1,0,Spring,20.3,412.52,135.34
4/1/2025,9,1,0,Spring,17.4,526.77,145.17
4/1/2025,10,1,0,Spring,13.7,389.73,127.97
4/1/2025,11,1,0,Spring,14.1,439.25,198.2
4/1/2025,12,1,0,Spring,15.9,417.85,217.31
4/1/2025,13,1,0,Spring,21.6,505.35,161.36
4/1/2025,14,1,0,Spring,21.6,472.35,215.14
4/1/2025,15,1,0,Spring,17,556.35,177.29
4/1/2025,16,1,0,Spring,22.3,580.48,224.27
4/1/2025,17,1,0,Spring,21.2,470.64,158.16
4/1/2025,18,1,0,Spring,16.6,356.33,119.41
4/1/2025,19,1,0,Spring,25.5,597.06,159.07
4/1/2025,20,1,0,Spring,24.6,397.55,129.55
4/1/2025,21,1,0,Spring,16.5,509.11,209.51
4/1/2025,22,1,0,Spring,15.9,452.22,145.35
4/1/2025,23,1,0,Spring,12.3,586.98,157.43
4/2/2025,0,2,0,Spring,18.1,509.15,169.27
4/2/2025,1,2,0,Spring,12.5,448.72,146.7
4/2/2025,2,2,0,Spring,18,366.6,219.81
4/2/2025,3,2,0,Spring,14,396.13,173.84
4/2/2025,4,2,0,Spring,14.1,554.59,162.96
4/2/2025,5,2,0,Spring,18.6,525.69,180.94
4/2/2025,6,2,0,Spring,10.6,548.66,183.5
4/2/2025,7,2,0,Spring,20.3,387.41,223.27
4/2/2025,8,2,0,Spring,22.4,530.48,219.62
4/2/2025,9,2,0,Spring,17.2,471.45,156.65
4/2/2025,10,2,0,Spring,23.7,529.65,204.39
4/2/2025,11,2,0,Spring,21.1,445.06,218.11
4/2/2025,12,2,0,Spring,19.2,404.94,117.12
4/2/2025,13,2,0,Spring,17.9,577.6,125.15
4/2/2025,14,2,0,Spring,22.6,575.04,121.45
4/2/2025,15,2,0,Spring,13.9,586.52,155.65
4/2/2025,16,2,0,Spring,20.5,594.4,173.78
4/2/2025,17,2,0,Spring,13.1,582.22,208.42
4/2/2025,18,2,0,Spring,16.1,524.65,213.9
4/2/2025,19,2,0,Spring,19.7,409,148.1
4/2/2025,20,2,0,Spring,16.9,390.12,179.23
4/2/2025,21,2,0,Spring,14.4,480.28,195.03
4/2/2025,22,2,0,Spring,20.6,536.43,177.73
4/2/2025,23,2,0,Spring,13.7,372.92,171.16
4/3/2025,0,3,0,Spring,18.6,483.63,220.83
4/3/2025,1,3,0,Spring,14.8,414.06,148.17
4/3/2025,2,3,0,Spring,17.1,511,199.25
4/3/2025,3,3,0,Spring,24.1,530.85,141.36
4/3/2025,4,3,0,Spring,15.2,391.51,135.38
4/3/2025,5,3,0,Spring,14.6,569.68,205.98
4/3/2025,6,3,0,Spring,18.3,501.32,155.36
4/3/2025,7,3,0,Spring,14.1,450.42,213.52
4/3/2025,8,3,0,Spring,23.2,381.08,190.62
4/3/2025,9,3,0,Spring,20.7,467.44,165.03
4/3/2025,10,3,0,Spring,21.4,490.46,216.25
4/3/2025,11,3,0,Spring,14.5,437.67,123.18
4/3/2025,12,3,0,Spring,15.2,515.9,113.16
4/3/2025,13,3,0,Spring,19.2,445.72,197.32
4/3/2025,14,3,0,Spring,18.4,591.12,137.44
4/3/2025,15,3,0,Spring,11.2,563.81,199.11
4/3/2025,16,3,0,Spring,12.1,407,132.97
4/3/2025,17,3,0,Spring,20.4,528.1,124.97
4/3/2025,18,3,0,Spring,13.6,531.3,113.22
4/3/2025,19,3,0,Spring,22.3,408.1,139.26
4/3/2025,20,3,0,Spring,14,588.38,207.28
4/3/2025,21,3,0,Spring,16.9,385.97,175.74
4/3/2025,22,3,0,Spring,18.7,380.79,163.29
4/3/2025,23,3,0,Spring,24.2,366.25,176.57
4/4/2025,0,4,0,Spring,22.5,500.56,212.2
4/4/2025,1,4,0,Spring,17.1,388.3,190.35
4/4/2025,2,4,0,Spring,18.6,443.95,127.34
4/4/2025,3,4,0,Spring,20.4,499.81,195.18
4/4/2025,4,4,0,Spring,11.5,492.3,164.26
4/4/2025,5,4,0,Spring,18.2,437.66,221.56
4/4/2025,6,4,0,Spring,18.2,384.94,163.72
4/4/2025,7,4,0,Spring,12.9,562.9,154.72
4/4/2025,8,4,0,Spring,24.7,352.37,153.62
4/4/2025,9,4,0,Spring,14.3,508.52,174.78
4/4/2025,10,4,0,Spring,12.9,595.04,132.1
4/4/2025,11,4,0,Spring,13.8,382.92,114.6
4/4/2025,12,4,0,Spring,23.5,426.53,120.35
4/4/2025,13,4,0,Spring,13.9,433.97,199.88
4/4/2025,14,4,0,Spring,20.8,410.1,215.46
4/4/2025,15,4,0,Spring,15.3,530.44,208.55
4/4/2025,16,4,0,Spring,15.9,371.63,144.97
4/4/2025,17,4,0,Spring,24.9,571.36,187.63
4/4/2025,18,4,0,Spring,17.8,355.26,182.92
4/4/2025,19,4,0,Spring,16.4,493.94,182.51
4/4/2025,20,4,0,Spring,18.1,536.58,143.1
4/4/2025,21,4,0,Spring,14.4,353.6,115.81
4/4/2025,22,4,0,Spring,18.9,412.31,159.9
4/4/2025,23,4,0,Spring,22,451.89,211.82
4/5/2025,0,5,1,Spring,21.7,543.08,143.98
4/5/2025,1,5,1,Spring,17.7,475.04,129.53
4/5/2025,2,5,1,Spring,22.4,543.39,242.15
4/5/2025,3,5,1,Spring,13.2,501.53,217.16
4/5/2025,4,5,1,Spring,17.3,523.96,247.47
4/5/2025,5,5,1,Spring,23.9,619.07,134.67
4/5/2025,6,5,1,Spring,18.9,693.79,137.46
4/5/2025,7,5,1,Spring,25.2,622.37,155.73
4/5/2025,8,5,1,Spring,13.8,618.03,230.52
4/5/2025,9,5,1,Spring,22.8,522.21,162.29
4/5/2025,10,5,1,Spring,18.3,461.19,249.64
4/5/2025,11,5,1,Spring,22.7,453.24,166.83
4/5/2025,12,5,1,Spring,18.9,569.83,192.62
4/5/2025,13,5,1,Spring,13.6,533.09,186.84
4/5/2025,14,5,1,Spring,11.9,637.93,196.69
4/5/2025,15,5,1,Spring,16.3,460.48,167.84
4/5/2025,16,5,1,Spring,19.3,601.29,238.03
4/5/2025,17,5,1,Spring,18.5,429.82,145.54
4/5/2025,18,5,1,Spring,17.3,470.86,208.69
4/5/2025,19,5,1,Spring,23.9,432.28,216.63
4/5/2025,20,5,1,Spring,23.8,573.67,136.14
4/5/2025,21,5,1,Spring,17.9,519.99,158.71
4/5/2025,22,5,1,Spring,22.4,654.39,173.78
4/5/2025,23,5,1,Spring,17.6,443.82,142.35
4/6/2025,0,6,1,Spring,21.6,542.07,184.92
4/6/2025,1,6,1,Spring,15.2,697.74,210.73
4/6/2025,2,6,1,Spring,25.7,461.41,180.07
4/6/2025,3,6,1,Spring,19.5,528.21,240.1
4/6/2025,4,6,1,Spring,12.2,505.35,247.8
4/6/2025,5,6,1,Spring,15.4,711.74,151.37
4/6/2025,6,6,1,Spring,14.1,525.79,229.24
4/6/2025,7,6,1,Spring,22.5,453.23,171.55
4/6/2025,8,6,1,Spring,13.2,564.72,177.7
4/6/2025,9,6,1,Spring,11.9,441.37,227.65
4/6/2025,10,6,1,Spring,17.8,458.91,192.16
4/6/2025,11,6,1,Spring,20.4,444.2,195.39
4/6/2025,12,6,1,Spring,19.6,473.65,227.4
4/6/2025,13,6,1,Spring,14.3,550.73,149.29
4/6/2025,14,6,1,Spring,14.2,571.33,171.14
4/6/2025,15,6,1,Spring,20.4,577.8,120.22
4/6/2025,16,6,1,Spring,18.1,564.15,171.84
4/6/2025,17,6,1,Spring,17.3,522.58,138.08
4/6/2025,18,6,1,Spring,13.5,649.26,236.59
4/6/2025,19,6,1,Spring,18.6,525.81,183.14
4/6/2025,20,6,1,Spring,18.6,664.76,231.58
4/6/2025,21,6,1,Spring,14.8,702.02,209.82
4/6/2025,22,6,1,Spring,22,443.4,168.6
4/6/2025,23,6,1,Spring,13.9,510.39,191.82
4/7/2025,0,0,0,Spring,21.8,422.25,186.19
4/7/2025,1,0,0,Spring,23.7,551.3,215.6
4/7/2025,2,0,0,Spring,24,407.07,165.26
4/7/2025,3,0,0,Spring,19.4,364.49,110.25
4/7/2025,4,0,0,Spring,18.2,386.42,191.67
4/7/2025,5,0,0,Spring,16.1,511.26,116.27
4/7/2025,6,0,0,Spring,14.4,350.51,213.52
4/7/2025,7,0,0,Spring,21.6,596.44,161.48
4/7/2025,8,0,0,Spring,21.6,492.91,122.5
4/7/2025,9,0,0,Spring,23.2,594.92,188.17
4/7/2025,10,0,0,Spring,19.8,422.94,202.07
4/7/2025,11,0,0,Spring,13.7,506.4,186.34
4/7/2025,12,0,0,Spring,16.5,489.89,179.95
4/7/2025,13,0,0,Spring,22,573.46,186.79
4/7/2025,14,0,0,Spring,17.4,484.74,137.29
4/7/2025,15,0,0,Spring,17,356.2,195.37
4/7/2025,16,0,0,Spring,22.8,401.14,164.61
4/7/2025,17,0,0,Spring,13.3,471.16,213.04
4/7/2025,18,0,0,Spring,19.5,392.83,134.85
4/7/2025,19,0,0,Spring,24.4,582.85,218.62
4/7/2025,20,0,0,Spring,15.6,580.87,131.08
4/7/2025,21,0,0,Spring,11.6,386.49,150.65
4/7/2025,22,0,0,Spring,12.1,432.99,138.07
4/7/2025,23,0,0,Spring,18.9,394.89,205.75
4/8/2025,0,1,0,Spring,22,530.3,217.91
4/8/2025,1,1,0,Spring,13.4,485.92,124.32
4/8/2025,2,1,0,Spring,21.4,386,112
4/8/2025,3,1,0,Spring,20.2,570.3,172.35
4/8/2025,4,1,0,Spring,22,462.43,187.19
4/8/2025,5,1,0,Spring,19.3,552.19,169.77
4/8/2025,6,1,0,Spring,21.4,516.26,141.02
4/8/2025,7,1,0,Spring,25.1,448.42,171.65
4/8/2025,8,1,0,Spring,18.7,492.93,163.23
4/8/2025,9,1,0,Spring,16.8,368.8,161.8
4/8/2025,10,1,0,Spring,13.2,400.84,170.99
4/8/2025,11,1,0,Spring,22.8,365.07,172.24
4/8/2025,12,1,0,Spring,13.6,378.7,141.65
4/8/2025,13,1,0,Spring,18.8,397.16,194.38
4/8/2025,14,1,0,Spring,21.9,438.04,203.71
4/8/2025,15,1,0,Spring,20.5,497.48,202.33
4/8/2025,16,1,0,Spring,20.5,426.12,187.74
4/8/2025,17,1,0,Spring,22.9,352.07,116.81
4/8/2025,18,1,0,Spring,22.2,351.94,190.22
4/8/2025,19,1,0,Spring,22.2,583.41,155.61
4/8/2025,20,1,0,Spring,21.4,551.29,130.47
4/8/2025,21,1,0,Spring,24.2,355.41,139.66
4/8/2025,22,1,0,Spring,21.8,372.29,192
4/8/2025,23,1,0,Spring,22.6,465.79,182.02
4/9/2025,0,2,0,Spring,21,516.87,134.9
4/9/2025,1,2,0,Spring,24.6,366.17,115.07
4/9/2025,2,2,0,Spring,23.7,465.9,201.58
4/9/2025,3,2,0,Spring,20.5,525.74,135.18
4/9/2025,4,2,0,Spring,17.4,513.64,202.12
4/9/2025,5,2,0,Spring,24.8,476.51,152.92
4/9/2025,6,2,0,Spring,14.2,476.04,119.3
4/9/2025,7,2,0,Spring,15.2,549.19,144.18
4/9/2025,8,2,0,Spring,18.7,496.33,217.55
4/9/2025,9,2,0,Spring,15.4,599.48,122.81
4/9/2025,10,2,0,Spring,21.3,502.12,177.32
4/9/2025,11,2,0,Spring,17.6,448.43,132.45
4/9/2025,12,2,0,Spring,26.5,535.04,135.34
4/9/2025,13,2,0,Spring,20.1,361.34,157.3
4/9/2025,14,2,0,Spring,11.9,553,161.67
4/9/2025,15,2,0,Spring,18.5,521.88,108.04
4/9/2025,16,2,0,Spring,21.6,470.36,121.01
4/9/2025,17,2,0,Spring,12.6,415.25,195.27
4/9/2025,18,2,0,Spring,12.6,521.14,184.04
4/9/2025,19,2,0,Spring,14.2,516.24,210.07
4/9/2025,20,2,0,Spring,18.6,371.88,171.52
4/9/2025,21,2,0,Spring,13.9,375.35,207.05
4/9/2025,22,2,0,Spring,13.7,379.13,223.22
4/9/2025,23,2,0,Spring,23.5,548.6,172.24
4/10/2025,0,3,0,Spring,24.7,520.91,189.05
4/10/2025,1,3,0,Spring,22.2,579.82,126.61
4/10/2025,2,3,0,Spring,22.9,573.55,204.6
4/10/2025,3,3,0,Spring,23.3,443.03,113.95
4/10/2025,4,3,0,Spring,22.5,444.05,197.61
4/10/2025,5,3,0,Spring,16.1,456.3,158.23
4/10/2025,6,3,0,Spring,15.2,386.48,176.62
4/10/2025,7,3,0,Spring,20.3,534.65,137.43
4/10/2025,8,3,0,Spring,18.9,495.55,184.75
4/10/2025,9,3,0,Spring,17,515.53,142.43
4/10/2025,10,3,0,Spring,16,462.07,133.64
4/10/2025,11,3,0,Spring,12.2,571.68,218.46
4/10/2025,12,3,0,Spring,24.2,501.84,177.83
4/10/2025,13,3,0,Spring,18.9,447.89,219.09
4/10/2025,14,3,0,Spring,21.3,415.72,128.84
4/10/2025,15,3,0,Spring,22,590.11,149.19
4/10/2025,16,3,0,Spring,21.6,400.41,136.61
4/10/2025,17,3,0,Spring,12.6,504.76,175.12
4/10/2025,18,3,0,Spring,18.7,467.49,212.47
4/10/2025,19,3,0,Spring,16.6,583.14,219.03
4/10/2025,20,3,0,Spring,17.6,368.43,137.71
4/10/2025,21,3,0,Spring,23.2,489.36,122.34
4/10/2025,22,3,0,Spring,25.4,362.82,218.77
4/10/2025,23,3,0,Spring,21.9,425.43,185.58
4/11/2025,0,4,0,Spring,15.8,421.28,145.96
4/11/2025,1,4,0,Spring,11.9,591.17,159.08
4/11/2025,2,4,0,Spring,21.2,414.93,204.42
4/11/2025,3,4,0,Spring,18.9,375.31,204.69
4/11/2025,4,4,0,Spring,23,496.5,203.34
4/11/2025,5,4,0,Spring,22.7,531.29,148.11
4/11/2025,6,4,0,Spring,13.3,543.66,171.41
4/11/2025,7,4,0,Spring,20.1,455.99,197.43
4/11/2025,8,4,0,Spring,21.8,525.53,180.42
4/11/2025,9,4,0,Spring,16.1,454.43,122.33
4/11/2025,10,4,0,Spring,23.5,562.7,154.34
4/11/2025,11,4,0,Spring,14.7,555.39,124.62
4/11/2025,12,4,0,Spring,19.1,520.1,221.47
4/11/2025,13,4,0,Spring,23.9,451.08,160.37
4/11/2025,14,4,0,Spring,15.2,378.91,199.7
